title,genre_1_name,vote_average,vote_count,popularity,release_year
3 Idiotas,Family,6.2,14.0,0.959942,2017
It Comes at Night,Horror,5.6,357.0,20.504587,2017
My Cousin Rachel,Drama,5.7,91.0,12.855228,2017
I Love You Both,Comedy,5.5,2.0,1.158989,2017
11:55,Drama,5.0,6.0,0.722501,2017
Cars 3,Family,6.6,718.0,19.148182,2017
Maudie,Drama,7.6,20.0,6.404957,2017
Resident Evil: Vendetta,Action,6.6,160.0,13.875911,2017
False Confessions,Drama,0.0,1.0,0.219166,2017
From the Sea to the Land Beyond,Documentary,0.0,0.0,0.640336,2012
Boyka: Undisputed IV,Thriller,5.8,333.0,67.955052,2016
The Marine 5: Battleground,Action,5.9,26.0,9.930139,2017
The Covenant,Horror,5.0,6.0,1.257845,2017
Rufus,Comedy,5.7,3.0,0.242644,2016
Rufus 2,Family,0.0,0.0,2.069952,2017
The Book of Henry,Thriller,7.6,84.0,24.553725,2017
Planet Earth II,Documentary,9.5,50.0,5.651997,2016
The Hero,Drama,6.7,17.0,6.549788,2017
11 Blocks,Action,3.0,2.0,0.19438,2015
Citizen Jane: Battle for the City,Documentary,7.0,2.0,0.192367,2017
Drain the Titanic,Documentary,0.0,0.0,0.038917,2016
Meet the Guilbys,Comedy,5.2,14.0,1.161943,2016
The Wall,Drama,6.1,117.0,15.5975,2017
Panamerican Machinery,Drama,0.0,0.0,0.03209,2016
I 2 soliti idioti,Comedy,4.1,45.0,2.137039,2012
Only For One Night,Thriller,8.0,3.0,0.698883,2016
Phoenix Forgotten,Horror,5.7,52.0,12.560942,2017
Skins,Drama,7.1,67.0,3.293257,2017
The Immortal Life of Henrietta Lacks,Drama,6.5,13.0,3.017803,2017
The Irresistible Blueberry Farm,TV Movie,6.5,5.0,0.587236,2016
Tommy's Honour,Drama,6.9,5.0,1.774843,2017
Looking for Light: Jane Bown,Documentary,5.0,1.0,0.071112,2014
Handsome Devil,Drama,7.3,81.0,16.112052,2017
Lowriders,Drama,7.0,20.0,4.612622,2017
Cold Hell,Thriller,6.0,4.0,1.241803,2017
Charlie Murphy: I Will Not Apologize,Comedy,5.0,5.0,0.360583,2010
The Dark Tapes,Horror,5.0,20.0,3.525879,2017
Mythica: The Godslayer,Adventure,5.3,14.0,3.856398,2016
Punching Henry,Comedy,6.2,13.0,1.797552,2017
Mars and April,Drama,6.5,5.0,0.779743,2012
Isolation,Action,6.4,5.0,1.365543,2015
Sam Was Here,Horror,5.0,27.0,1.81409,2016
How to Be a Latin Lover,Comedy,6.1,85.0,7.299803,2017
The Trip to Spain,Drama,7.0,6.0,1.223145,2017
Wound,Fantasy,2.0,6.0,0.239349,2010
Nobody Speak: Trials of the Free Press,Documentary,5.5,11.0,0.765677,2017
Brigsby Bear,Comedy,7.0,12.0,2.216551,2017
Lucas Brothers: On Drugs,Comedy,6.3,4.0,0.552579,2017
Tramps,Comedy,6.4,43.0,6.754817,2016
I Am Heath Ledger,Documentary,7.5,26.0,2.293791,2017
Lewis Black: Old Yeller - Live at the Borgata,Comedy,6.6,6.0,0.548512,2013
Lewis Black: In God We Rust,Comedy,7.0,4.0,0.426881,2012
Killing Reagan,Drama,6.8,13.0,0.916082,2016
Sand Castle,Drama,6.3,137.0,7.823933,2017
Al Capone: Icon,Documentary,7.0,1.0,0.071084,2014
Slam,Comedy,5.9,26.0,5.372696,2016
Mifune: The Last Samurai,Documentary,7.6,5.0,0.354285,2016
Cold Harbour,Thriller,2.7,3.0,0.974266,2014
Moontrap: Target Earth,Action,4.0,8.0,0.427982,2017
Uncertain,Documentary,5.0,1.0,0.415139,2017
Lil Rel: RELevent,Comedy,8.0,2.0,0.164076,2015
Orson Welles: Shadows & Light,Documentary,8.0,1.0,0.0656,2015
Uncle Bob,Documentary,8.0,1.0,0.378963,2010
Shockwave Darkside,Horror,1.5,2.0,0.364068,2014
The Trial,Comedy,5.3,6.0,1.124287,2010
Last Call for Nowhere,Comedy,5.9,68.0,3.909978,2016
A Dark Song,Drama,6.4,69.0,13.411614,2016
The Age of Shadows,Action,7.7,34.0,5.155743,2016
Voice from the Stone,Drama,5.2,88.0,5.91121,2017
Small Crimes,Drama,5.8,55.0,7.219022,2017
Cheech & Chong's Hey Watch This,Documentary,6.1,4.0,0.814713,2010
Rising Fear,Action,6.3,3.0,0.15825,2016
A Few Less Men,Comedy,5.2,11.0,1.475321,2017
You're So Cupid,Fantasy,4.8,15.0,0.836069,2010
Bottom of the World,Drama,5.5,24.0,1.557641,2017
Stratton,Action,4.8,26.0,2.876994,2017
The Ornithologist,Adventure,6.5,14.0,2.451704,2016
Bad Girl,Thriller,8.0,1.0,0.082327,2016
The Lovers,Comedy,5.4,8.0,2.968282,2017
Binky Nelson Unpacified,Family,5.7,12.0,3.232132,2015
Taking Earth,Science Fiction,5.0,12.0,1.587246,2017
Maria Bamford: Old Baby,Comedy,6.4,5.0,0.846929,2017
Jimi Plays Berkeley,Music,4.8,3.0,0.190578,2012
The Death of Louis XIV,Drama,7.1,8.0,0.651404,2016
Titeuf,Animation,5.5,35.0,2.598588,2011
"Gahan Wilson: Born Dead, Still Weird",Documentary,0.0,0.0,0.024606,2013
The Lighthouse of the Orcas,Romance,6.9,30.0,2.449125,2016
Scrat's Continental Crack-Up: Part 2,Animation,6.7,25.0,2.718478,2011
Wet and Reckless,Comedy,3.0,1.0,0.049443,2014
Amityville: The Awakening,Thriller,5.8,98.0,20.712818,2017
The Beguiled,Drama,5.8,279.0,36.26051,2017
The Reagan Show,Documentary,10.0,1.0,0.20617,2017
Baby Driver,Action,7.2,2083.0,228.032744,2017
Okja,Adventure,7.7,795.0,15.738471,2017
Tank 432,Thriller,4.6,9.0,1.366625,2015
Range 15,Horror,4.8,20.0,1.650286,2016
Asylum of Darkness,Horror,6.8,4.0,0.474061,2017
We Go On,Drama,5.6,30.0,3.026315,2016
Daemonium: Soldier of the Underworld,Science Fiction,4.0,3.0,0.663943,2015
Buck Wild,Comedy,4.3,11.0,1.174764,2013
Wrath of the Crows,Horror,4.8,6.0,0.715155,2013
Outpost: Rise of the Spetsnaz,Action,4.9,14.0,1.832243,2013
Harry Price: Ghost Hunter,Drama,5.4,14.0,0.618162,2015
Food and Shelter,Drama,5.5,11.0,0.751451,2015
The Patrol,Drama,3.5,5.0,0.700185,2013
Rough Night,Drama,5.6,336.0,24.317924,2017
Realive,Science Fiction,5.8,37.0,3.493907,2016
Warhouse,Horror,3.2,10.0,0.95326,2013
Hidden Kisses,Drama,7.5,43.0,2.187098,2016
Mindhorn,Comedy,6.4,63.0,5.760089,2017
3 Times a Charm,Comedy,4.9,11.0,0.791178,2011
Oasis,TV Movie,7.0,2.0,0.353742,2017
Generation Iron 2,Documentary,8.3,7.0,2.004971,2017
Miss Saigon: 25th Anniversary,Drama,8.9,10.0,1.932469,2016
Much Ado About Nothing,Drama,6.5,5.0,0.335217,2016
The Shadow Effect,Science Fiction,5.0,21.0,2.548897,2017
Mystère à la Tour Eiffel,Mystery,7.8,4.0,0.765254,2015
The Answer,Action,5.0,11.0,1.863127,2015
Battlefield Death Tales,War,2.5,3.0,0.115317,2012
Hounds of Love,Crime,6.1,52.0,9.428387,2016
Shark Killer,Action,5.8,10.0,0.649879,2015
"Monster High: Boo York, Boo York",Animation,7.3,17.0,3.393803,2015
Monster High: 13 Wishes,Family,6.4,20.0,3.527047,2013
Monster High: Welcome to Monster High,Animation,5.9,19.0,6.864748,2016
Monster High: Haunted,Animation,7.0,19.0,2.468501,2015
Monster High: Fright On!,Family,5.8,6.0,2.874652,2011
Monster High: Freaky Fusion,Animation,6.7,10.0,2.742513,2014
Monster High: Friday Night Frights,Animation,6.0,12.0,2.328593,2013
"Monster High: Frights, Camera, Action!",Family,6.4,13.0,1.514793,2014
Monster High: Escape from Skull Shores,Animation,6.3,7.0,2.341218,2012
Monster High: Why Do Ghouls Fall in Love?,Fantasy,5.9,10.0,2.363315,2011
Monster High: Ghouls Rule,Animation,6.6,16.0,5.298815,2012
In the Forests of Siberia,Drama,7.3,34.0,1.333969,2016
Patti Cake$,Drama,6.9,27.0,2.617894,2017
23 Blast,Drama,6.1,21.0,1.6757,2014
Dig Two Graves,Mystery,5.3,17.0,1.380905,2014
Stefan Zweig: Farewell to Europe,Drama,7.3,11.0,1.874887,2016
Mommies,Comedy,5.1,10.0,0.653452,2012
Vampire,Drama,5.3,11.0,4.579356,2011
Dolly Parton's Christmas of Many Colors: Circle of Love,Drama,6.2,5.0,1.071796,2016
Journey Back to Christmas,TV Movie,5.6,7.0,0.611601,2016
Moonlight in Vermont,Romance,7.3,3.0,0.546812,2017
The Seven Year Hitch,Comedy,5.2,14.0,1.598135,2012
Handsome: A Netflix Mystery Movie,Comedy,5.7,30.0,4.021978,2017
Batman & Bill,Documentary,7.7,11.0,0.990632,2017
Atelier Fontana,Drama,6.0,5.0,1.309157,2011
A Billion Lives,Documentary,9.5,6.0,0.286447,2016
For the Good of Others,Thriller,5.8,8.0,0.714674,2010
The Comedian,Comedy,5.6,36.0,7.924525,2016
Monolith,Drama,6.1,30.0,2.145819,2017
After the Reality,Comedy,6.0,2.0,0.403409,2016
Dark Exorcism,Horror,4.4,5.0,0.409679,2015
Dusk,Drama,5.9,10.0,1.753419,2016
Dark Heart AKA Wagstaffe,Drama,6.0,4.0,0.494362,2016
The Axe Murders of Villisca,Horror,4.9,16.0,2.671452,2017
Bugs,Documentary,0.0,0.0,0.037261,2016
Blackout,Documentary,6.7,3.0,0.423677,2015
The Stroller Strategy,Comedy,5.4,36.0,2.156134,2012
Wingman Inc.,Romance,3.8,4.0,0.54143,2015
Triumph's Summer Election Special 2016,Comedy,8.5,2.0,0.124185,2016
Meant To Be,Comedy,4.4,5.0,0.69168,2010
The High Schooler's Guide to College Parties,Comedy,5.0,6.0,0.871352,2016
Last Call,Comedy,3.7,6.0,0.871584,2012
Laid in America,Comedy,6.2,27.0,1.595163,2016
Reel Love,Drama,5.1,5.0,0.947694,2011
General Education,Comedy,4.5,4.0,1.047595,2012
The Last Man on Earth,Science Fiction,7.0,1.0,0.330445,2014
Drumline: A New Beat,Music,5.8,13.0,1.439209,2014
Casual Encounters,Comedy,4.0,9.0,0.64157,2016
Coming & Going,Comedy,6.5,5.0,1.32237,2011
Christmas Mail,Comedy,5.0,15.0,0.832924,2010
Breakfast With Jonny Wilkinson,Comedy,6.3,2.0,0.19553,2013
A la mala,Comedy,7.0,42.0,1.854081,2015
Backwards,Drama,6.1,7.0,1.100896,2012
Abel's Field,Drama,6.8,5.0,0.779689,2012
Bank$tas,Comedy,5.8,4.0,0.78662,2014
A Heartbeat Away,Comedy,4.6,5.0,1.07762,2011
Abel,Drama,6.7,11.0,0.829065,2010
Permission,Comedy,0.0,1.0,0.432723,2017
My Honor Was Loyalty,Drama,4.3,4.0,1.370703,2015
Ismael's Ghosts,Drama,5.5,30.0,2.697064,2017
22 Minutes,Crime,5.1,22.0,3.662477,2014
The Hunter's Prayer,Action,5.5,57.0,12.396344,2017
He Even Has Your Eyes,Comedy,6.3,131.0,6.401902,2017
Beatriz at Dinner,Comedy,6.3,22.0,6.548206,2017
The Black Room,Horror,3.8,25.0,3.703992,2016
Get Me Roger Stone,Documentary,7.3,19.0,0.835595,2017
AfterDeath,Horror,4.1,19.0,2.503486,2015
Life Cycles,Documentary,8.8,27.0,1.784965,2010
Kiss at Pine Lake,TV Movie,6.3,8.0,0.985717,2012
Paris Express,Comedy,4.6,43.0,2.689328,2010
Boone: The Bounty Hunter,Action,6.3,7.0,1.348869,2017
Despicable Me 3,Action,6.2,2002.0,36.631519,2017
Lucifer,Drama,5.8,4.0,0.440012,2014
War Don Don,Crime,0.0,0.0,0.006069,2010
Bachelor Games,Action,5.3,4.0,1.361835,2016
Rock Dog,Adventure,5.8,47.0,6.55207,2016
The Levelling,Drama,5.9,11.0,3.526962,2017
Clown Service,Comedy,0.0,0.0,0.021245,2015
Tracktown,Drama,4.5,4.0,0.569824,2017
Ares,Drama,6.5,41.0,8.873257,2016
Roommates Wanted,Comedy,6.3,133.0,4.210927,2016
King Charles III,Drama,6.8,8.0,0.920217,2017
The Dovekeepers,Drama,4.3,5.0,1.313421,2015
Mommy Dead and Dearest,Documentary,7.2,18.0,1.418073,2017
Alcoholist,Drama,0.0,4.0,0.618552,2017
Dead Awake,Horror,5.3,20.0,2.808386,2017
Ticket to Vegas,Adventure,3.9,8.0,1.125635,2013
Portal: No Escape,Action,7.0,38.0,3.444679,2011
Cancel Christmas,Family,5.3,3.0,0.697003,2011
The Midwife,Comedy,6.2,21.0,2.127205,2017
Odd Job,Action,6.2,60.0,3.235725,2016
A Family Man,Drama,6.7,60.0,8.844173,2017
Paris Can Wait,Drama,6.4,25.0,8.966129,2016
The Wizard of Lies,Crime,6.6,93.0,13.953533,2017
Avatar: Creating the World of Pandora,Documentary,5.8,5.0,1.660009,2010
Good Intentions,Comedy,5.0,6.0,0.806576,2010
August. Eighth,Action,6.0,18.0,2.225215,2012
Robotropolis,Adventure,3.3,15.0,1.47175,2011
Ghost Recon: Alpha,Action,7.5,43.0,3.036216,2012
Revengeance,Comedy,8.0,2.0,1.09508,2017
Kill 'em All,Action,5.4,15.0,5.342381,2017
Kill Switch,Science Fiction,5.1,58.0,12.128887,2017
The Bad Batch,Thriller,5.3,160.0,78.8072,2017
The Stopover,Drama,6.0,6.0,2.524041,2016
Maigrets Night at the Crossroads,TV Movie,7.0,6.0,1.491167,2017
War for the Planet of the Apes,Drama,6.7,1675.0,146.161786,2017
My Stepdaughter,Thriller,5.0,3.0,0.983397,2015
911 Nightmare,Thriller,2.5,2.0,0.396768,2016
Chronically Metropolitan,Drama,5.8,9.0,1.888856,2017
Sophie and the Rising Sun,Drama,6.3,4.0,1.003024,2016
Kidnap,Drama,6.0,244.0,20.214579,2017
Titanic: The Final Word with James Cameron,Documentary,6.6,6.0,0.553871,2012
Underworld: Endless War,Action,5.6,38.0,3.301063,2011
Appetites,Horror,3.5,4.0,0.829088,2015
Rosa Chumbe,Drama,0.0,0.0,0.025207,2015
Compared To What: The Improbable Journey Of Barney Frank,Documentary,0.0,0.0,0.15905,2014
The Thoughts That Once We Had,Documentary,6.0,2.0,0.090618,2015
Apprentice,Drama,8.1,14.0,2.019501,2016
How to Talk to Girls at Parties,Comedy,0.0,10.0,2.068008,2017
The Meyerowitz Stories,Comedy,5.4,6.0,3.510007,2017
Mohamed Dubois,Comedy,4.8,34.0,0.102061,2013
Halal Police d'Etat,Comedy,4.5,35.0,1.558942,2011
Hangar 10,Thriller,4.4,35.0,1.948145,2014
Beur sur la ville,Comedy,4.4,27.0,1.45553,2011
Becoming Bond,Documentary,7.1,10.0,1.053472,2017
Vir Das: Abroad Understanding,Comedy,7.0,5.0,0.742094,2017
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Comedy,7.3,9.0,0.778068,2017
Lenny Cooke,Documentary,7.0,4.0,0.469718,2013
Best Worst Thing That Ever Could Have Happened...,Documentary,6.0,1.0,0.366915,2016
Wakefield,Drama,6.3,57.0,6.835437,2016
Red Nose Day Actually,TV Movie,7.7,29.0,5.753444,2017
Whitney: Can I Be Me,Music,6.1,57.0,3.250568,2017
Valerian and the City of a Thousand Planets,Adventure,6.7,905.0,15.262706,2017
Long Strange Trip,Music,10.0,1.0,0.617655,2017
Warning: This Drug May Kill You,TV Movie,7.0,3.0,0.526562,2017
The Mars Generation,Documentary,7.5,10.0,0.774638,2017
The Northlander,Adventure,5.3,3.0,1.062709,2016
Lucky Bastard,Thriller,3.8,12.0,1.394775,2014
Jimi Hendrix: Electric Church,Music,7.2,3.0,0.41538,2015
Black Rose,Drama,2.0,6.0,2.482771,2014
Loev,Drama,5.4,19.0,1.816328,2016
The Pass,Drama,7.2,23.0,6.710179,2016
Texas Rising,Drama,5.6,5.0,0.895272,2015
Hasan Minhaj: Homecoming King,Comedy,8.1,22.0,1.531309,2017
Metalocalypse: The Doomstar Requiem,Animation,7.7,9.0,1.586754,2013
Jeremiah Tower: The Last Magnificent,Documentary,0.0,0.0,0.326655,2016
The Yellow Eyes of Crocodiles,Drama,6.1,67.0,9.203353,2014
The Black Hen,Drama,5.0,2.0,0.392167,2015
The Dust Storm,Romance,6.0,3.0,1.004785,2016
Sarah Silverman: A Speck of Dust,Comedy,7.7,11.0,0.828399,2017
Taekwondo,Drama,7.8,16.0,2.373999,2016
The Boss's Daughter,Comedy,5.4,23.0,2.348352,2016
Negociador,Comedy,6.6,7.0,0.57353,2014
Breakdown Lane,Drama,4.0,8.0,0.957068,2017
Rock'n Roll,Comedy,5.4,194.0,6.677459,2017
Black Butterfly,Thriller,6.5,93.0,20.058633,2017
Home Sweet Home,Horror,4.9,14.0,2.295958,2013
A Prince (almost) Charming,Romance,5.2,16.0,1.985348,2013
Combustion,Action,5.4,38.0,0.133451,2013
After Love,Drama,5.9,38.0,4.499903,2016
Manoman,Drama,7.0,1.0,0.106093,2015
The Promise,Crime,4.5,3.0,1.340429,2016
The Farthest,Documentary,8.3,6.0,1.196529,2017
Macbeth,Drama,6.9,9.0,1.159167,2010
Tiger Raid,Thriller,4.0,2.0,1.490384,2016
You'll Never Be Alone,Crime,7.6,11.0,0.714494,2016
The Journey,Drama,7.4,5.0,0.859277,2017
McLaren,Documentary,8.0,13.0,1.487037,2017
The Dancer,Drama,6.3,66.0,7.700619,2016
We Are Family,Comedy,6.2,58.0,2.668929,2016
Brain on Fire,Drama,8.0,41.0,4.341687,2017
Drone,Thriller,5.7,55.0,8.413334,2017
Dragonheart: Battle for the Heartfire,Adventure,5.7,25.0,7.794894,2017
Stasis,Adventure,4.0,37.0,6.868237,2017
Growing Up Smith,Comedy,7.4,7.0,1.435904,2017
AWOL,Drama,5.3,3.0,2.146718,2017
Angel,Romance,5.0,4.0,1.064848,2016
Shimmer Lake,Thriller,6.0,74.0,6.965189,2017
How to Lose Weight in 4 Easy Steps!,Drama,7.0,1.0,0.098052,2016
Let Me Make You a Martyr,Action,6.1,11.0,2.224423,2016
What Happened to Monday,Science Fiction,7.3,598.0,60.581223,2017
House of Last Things,Fantasy,5.2,21.0,5.963215,2013
7:19,Thriller,6.7,7.0,1.148379,2016
The Son of Bigfoot,Animation,6.6,10.0,2.984512,2017
Aaron's Blood,Drama,4.8,6.0,0.410122,2017
Saving Banksy,Documentary,6.1,7.0,0.34468,2017
The Exception,Drama,6.5,31.0,6.472434,2017
The Everyday,Documentary,0.0,0.0,0.010588,2013
Patchwork,Horror,6.2,13.0,6.588979,2015
BoJack Horseman Christmas Special: Sabrina's Christmas Wish,Comedy,6.6,9.0,0.672944,2014
Goon: Last of the Enforcers,Comedy,6.0,35.0,6.365691,2017
Black Mirror: White Christmas,Drama,8.3,211.0,24.910782,2014
Dunkirk,Action,7.5,2712.0,30.938854,2017
The Keepers,Crime,7.9,16.0,1.57617,2017
Heavy Metal Britannia,Documentary,5.8,4.0,0.576967,2010
Princes of the Yen,Documentary,9.0,1.0,0.337719,2014
The Summoning,Thriller,3.2,6.0,0.679884,2017
Once Upon a Time in Venice,Action,5.2,119.0,18.699821,2017
Resurrecting Hassan,Documentary,0.0,0.0,1.319057,2017
Daddy's Little Girl,Horror,6.4,22.0,1.566681,2012
The Putin Interviews,Documentary,8.1,8.0,0.642527,2017
An Inconvenient Sequel: Truth to Power,Documentary,5.9,9.0,2.53117,2017
PsyWar: The real battlefield is your mind,Documentary,6.6,4.0,0.147094,2010
Radiator,Drama,8.1,4.0,0.782889,2014
Rakka,Action,7.4,44.0,2.569474,2017
Agent F.O.X.,Animation,5.0,5.0,0.450671,2014
Jawbone,Action,6.6,19.0,3.068554,2017
The Invoking 2,Horror,3.4,8.0,1.434069,2015
American Wrestler: The Wizard,Drama,7.8,6.0,2.4738,2016
American Burger,Comedy,4.3,8.0,0.679229,2014
The Enfield Haunting,Mystery,6.7,25.0,0.965857,2015
Altitude,Action,4.1,27.0,11.032058,2017
The Dark Below,Thriller,4.7,3.0,0.734852,2016
Unedited Footage of a Bear,Thriller,6.0,4.0,0.202749,2014
Strong Island,Documentary,4.3,4.0,1.062246,2017
This House Has People in It,Comedy,4.3,3.0,0.22073,2016
"Don't Hug Me, I'm Scared",Horror,7.5,14.0,1.260183,2011
"Don't Hug Me, I'm Scared II: Time",Horror,7.0,7.0,0.34628,2014
Don't Hug Me I'm Scared 5,Horror,6.6,8.0,0.405664,2015
Cream,Animation,7.0,3.0,0.589312,2017
The Salad Mixxxer,Comedy,0.0,0.0,0.039004,2014
Orbiter 9,Drama,5.5,24.0,9.677001,2017
Havenhurst,Horror,5.3,22.0,2.767271,2016
Chasing Trane,Documentary,8.0,2.0,0.519968,2017
Mutafukaz,Science Fiction,7.5,2.0,0.249393,2017
Disturbing the Peace,Documentary,8.0,1.0,0.074699,2016
Abacus: Small Enough to Jail,Documentary,8.5,2.0,0.75928,2017
Viva l'Italia,Comedy,6.1,57.0,3.164861,2012
Transformers: The Last Knight,Action,6.2,1440.0,39.186819,2017
A Woman's Life,Drama,4.1,9.0,0.66911,2016
Porn in the Hood,Comedy,5.4,92.0,9.754955,2012
Aroused,Documentary,7.2,11.0,2.358338,2013
Unresolved Sexual Tension,Comedy,5.3,6.0,0.874916,2010
An Alternative Reality: The Football Manager Documentary,Documentary,6.5,2.0,0.29281,2014
Becoming Cary Grant,Documentary,8.0,1.0,0.150702,2016
George Best: All By Himself,Documentary,6.5,3.0,0.161184,2016
Churchill,Drama,6.4,30.0,7.15731,2017
Ecstasy,Romance,4.9,12.0,0.591078,2011
The Hatton Garden Job,Crime,6.1,14.0,3.208922,2017
Hampstead,Romance,7.3,9.0,3.105815,2017
Votez Bougon,Comedy,4.0,5.0,0.517392,2016
Curtain,Horror,5.4,8.0,0.936197,2015
1 Night,Drama,6.2,30.0,2.491879,2017
"Oh, Hello: On Broadway",Comedy,6.8,13.0,1.208618,2017
Site Unseen: An Emma Fielding Mystery,Mystery,6.0,2.0,0.86016,2017
Moka,Drama,6.1,24.0,2.404466,2016
Home,Horror,4.8,10.0,0.548523,2016
Savageland,Horror,6.3,8.0,0.376757,2017
Ava,Drama,5.7,13.0,0.979347,2017
You Get Me,Thriller,5.5,280.0,12.910289,2017
Grey Lady,Thriller,5.0,1.0,5.719089,2017
Bad Ben,Horror,5.0,6.0,0.373824,2016
La révolution n'est pas un dîner de gala,Romance,0.0,0.0,0.041902,2015
Sicarivs: The Night and the Silence,Drama,7.3,4.0,0.649496,2015
Selfie,Comedy,6.0,1.0,0.313827,2017
Meet Me in Venice,Drama,7.5,2.0,0.410722,2015
The House,Comedy,5.9,91.0,30.146847,2017
Five Came Back,War,8.3,8.0,1.218882,2017
The Babymoon,Romance,5.3,4.0,0.456807,2017
Return to Montauk,Drama,6.5,4.0,1.737799,2017
12 Feet Deep,Thriller,5.1,62.0,4.479536,2016
Van Gogh: Painted with Words,Documentary,6.7,11.0,2.071003,2010
Color of the Ocean,Drama,3.0,2.0,0.119252,2012
Chuck,Drama,6.1,17.0,7.132024,2017
"Accidental Courtesy: Daryl Davis, Race & America",Documentary,7.4,5.0,0.294823,2016
2:22,Drama,5.5,277.0,37.484577,2017
A Bag of Marbles,Drama,7.8,100.0,12.389862,2017
Addicted to Porn: Chasing the Cardboard Butterfly,Documentary,5.0,3.0,0.279521,2017
Sweet Dreams,Drama,6.8,37.0,2.830792,2016
Firebase,Action,7.3,28.0,2.129137,2017
Starving in Suburbia,Drama,8.5,15.0,0.780125,2014
The Paedophile Hunter,Documentary,7.0,3.0,0.122378,2014
Marie Curie,Drama,5.8,5.0,1.556748,2016
Between Us,Drama,5.0,7.0,2.191353,2016
Think Of Me,Drama,5.5,2.0,0.386457,2011
All the Wrong Reasons,Comedy,6.1,4.0,0.492168,2013
Sleeping with the Fishes,Comedy,5.0,2.0,0.388701,2013
Treading Water,Drama,5.6,6.0,0.830472,2013
Chasing Coral,Documentary,8.7,14.0,1.251518,2017
78/52,Documentary,0.0,4.0,2.488539,2017
What the Health,Documentary,7.9,46.0,7.754452,2017
"Hailey Dean Mystery: Murder, With Love",TV Movie,6.0,1.0,0.223859,2016
Revolt,Science Fiction,6.0,21.0,8.442584,2017
Do You Take This Man,Drama,0.0,0.0,0.814903,2017
The Dark Tower,Action,5.7,688.0,50.903593,2017
Nowhere Boys: The Book of Shadows,Science Fiction,5.4,10.0,1.301415,2016
Bromance,Comedy,5.5,2.0,0.792595,2016
Honeytrap,Romance,5.5,2.0,0.309684,2015
Come What May,War,5.5,13.0,2.793913,2015
Inconceivable,Thriller,6.1,33.0,7.91134,2017
Bon Cop Bad Cop 2,Crime,6.8,5.0,7.580299,2017
Security,Action,6.0,113.0,47.114366,2017
Overdrive,Thriller,6.2,76.0,24.124945,2017
Speech & Debate,Comedy,6.3,13.0,1.506112,2017
Independents' Day,Action,3.9,25.0,1.565396,2016
Tour de Pharmacy,Comedy,6.8,36.0,9.560421,2017
Dirty Dancing,Music,5.3,58.0,11.145052,2017
The Binding,Thriller,4.2,7.0,1.436852,2016
Plug,Science Fiction,5.6,5.0,0.495194,2014
Abduction,Fantasy,0.0,0.0,0.281008,2017
Obit,Documentary,5.3,3.0,1.728108,2017
American Anarchist,Documentary,6.7,7.0,1.172089,2016
150 Milligrams,Drama,7.4,20.0,1.730912,2016
The Truth Is in the Stars,Documentary,7.5,2.0,1.075249,2017
God of Love,Romance,6.7,11.0,0.940317,2010
What War May Bring,Drama,6.1,5.0,0.313699,2010
Nicostratos the Pelican,Comedy,6.8,12.0,1.310385,2011
Puzzled Love,Comedy,6.0,1.0,0.042805,2010
Get Out,Comedy,4.5,4.0,0.147059,2010
The Blonde with Bare Breasts,Comedy,4.0,3.0,0.882188,2010
Banana,Animation,7.2,139.0,5.958505,2010
The Emoji Movie,Comedy,5.8,327.0,33.694599,2017
Bedeviled,Horror,4.9,47.0,16.227875,2017
The Saint,Action,5.8,41.0,28.23593,2017
Mom or Dad?,Comedy,5.6,61.0,2.69019,2017
The Great Vazquez,Comedy,6.3,11.0,0.438456,2010
Collaborator,Comedy,5.0,4.0,0.218838,2011
The Hippopotamus,Comedy,7.1,18.0,2.080934,2017
Enchiridion,Animation,0.0,0.0,0.016824,2012
Wind River,Action,7.4,181.0,40.796775,2017
Rory Scovel Tries Stand-Up for the First Time,Comedy,8.0,6.0,0.593041,2017
The Nile Hilton Incident,Thriller,7.3,32.0,2.738426,2017
Dock Ellis & The LSD No-No,Animation,9.0,1.0,0.094422,2010
Shot Caller,Drama,6.9,324.0,15.786854,2017
Nerdland,Animation,5.8,11.0,2.609411,2016
Brice 3,Comedy,4.3,160.0,7.276407,2016
Mike Birbiglia: Thank God for Jokes,Comedy,7.5,14.0,0.63551,2017
Chris D'Elia: Man on Fire,Comedy,5.8,6.0,0.482896,2017
S.W.A.T.: Under Siege,Action,5.2,21.0,20.38691,2017
Bleak Street,Drama,6.0,2.0,0.553966,2015
Tonight She Comes,Horror,5.3,14.0,1.136537,2016
Drone Wars,Action,3.0,7.0,1.451207,2016
Before the Streets,Drama,4.0,2.0,0.147947,2016
"Baby, Baby, Baby",Romance,6.0,4.0,1.56871,2015
American Teacher,Documentary,5.7,3.0,0.488224,2011
Zygote,Horror,7.2,28.0,3.214001,2017
24×36,Documentary,8.1,7.0,0.397526,2016
